Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,SPY,TSLA,AAPL,SPY,TSLA,AAPL,SPY,TSLA,AAPL,SPY,TSLA,AAPL,SPY,TSLA,AAPL,SPY,TSLA
Date,,,,,,,,,,,,,,,,,,
2013-12-16,17.455551147460938,148.77333068847656,9.862667083740234,19.91071319580078,179.22000122070312,9.862667083740234,20.09428596496582,179.80999755859375,10.028667449951172,19.821786880493164,178.89999389648438,9.739999771118164,19.8221435546875,178.9499969482422,9.898667335510254,282592800,96195000,100129500
2013-12-17,17.376962661743164,148.3001708984375,10.163999557495117,19.82107162475586,178.64999389648438,10.163999557495117,19.979999542236328,179.41000366210938,10.308667182922363,19.76357078552246,178.25,9.754667282104492,19.850357055664062,179.3800048828125,9.838666915893555,229902400,89886000,157425000
2013-12-18,17.244836807250977,150.83200073242188,9.86533260345459,19.67035675048828,181.6999969482422,9.86533260345459,19.694643020629883,181.72999572753906,10.326666831970215,19.242856979370117,177.32000732421875,9.729999542236328,19.632143020629883,178.9199981689453,10.149333000183105,565863200,234906000,173728500
2013-12-19,17.047266006469727,150.65771484375,9.381333351135254,19.44499969482422,181.49000549316406,9.381333351135254,19.64285659790039,181.6999969482422,9.800000190734863,19.418928146362305,180.7100067138672,9.273332595825195,19.625,181.17999267578125,9.793333053588867,320308800,136531200,191100000
2013-12-20,17.190038681030273,151.53404235839844,9.549332618713379,19.60785675048828,181.55999755859375,9.549332618713379,19.70035743713379,181.99000549316406,9.623332977294922,19.457857131958008,180.57000732421875,9.438667297363281,19.479642868041992,180.69000244140625,9.438667297363281,436413600,197087000,111189000
2013-12-23,17.84975242614746,152.34364318847656,9.569999694824219,20.3603572845459,182.52999877929688,9.569999694824219,20.382856369018555,182.63999938964844,9.749333381652832,20.09857177734375,182.07000732421875,9.506667137145996,20.28571319580078,182.4499969482422,9.65666675567627,501306400,85598000,80782500
2013-12-24,17.773983001708984,152.677490234375,10.093999862670898,20.273929595947266,182.92999267578125,10.093999862670898,20.424285888671875,183.00999450683594,10.33133316040039,20.215356826782227,182.52999877929688,9.98799991607666,20.353214263916016,182.5399932861328,10.0,167554800,45368800,149122500
2013-12-26,17.655941009521484,153.45370483398438,10.366666793823242,20.139286041259766,183.86000061035156,10.366666793823242,20.33928680419922,183.9600067138672,10.533332824707031,20.12071418762207,183.32000732421875,10.28600025177002,20.28928565979004,183.33999633789062,10.336000442504883,204008000,63365000,106942500
2013-12-27,17.536651611328125,153.4453582763672,10.074666976928711,20.00321388244629,183.85000610351562,10.074666976928711,20.157499313354492,184.17999267578125,10.366666793823242,19.98214340209961,183.66000366210938,10.053333282470703,20.136428833007812,184.10000610351562,10.353333473205566,225884400,61814000,81903000
2013-12-30,17.36225128173828,153.4202880859375,10.162667274475098,19.804285049438477,183.82000732421875,10.162667274475098,20.00321388244629,184.02000427246094,10.320667266845703,19.7257137298584,183.5800018310547,10.050000190734863,19.909286499023438,183.8699951171875,10.074666976928711,253629600,56857000,67012500
2013-12-31,17.565771102905273,154.1464080810547,10.028667449951172,20.036428451538086,184.69000244140625,10.028667449951172,20.045713424682617,184.69000244140625,10.213333129882812,19.78571319580078,183.92999267578125,9.910667419433594,19.791786193847656,184.07000732421875,10.154666900634766,223084400,86119900,63936000
2014-01-02,17.318729400634766,152.66915893554688,10.006667137145996,19.754642486572266,182.9199981689453,10.006667137145996,19.89392852783203,184.07000732421875,10.165332794189453,19.71500015258789,182.47999572753906,9.770000457763672,19.845714569091797,183.97999572753906,9.986666679382324,234684800,119636900,92826000
2014-01-03,16.938308715820312,152.6441192626953,9.970666885375977,19.320714950561523,182.88999938964844,9.970666885375977,19.774999618530273,183.60000610351562,10.145999908447266,19.301071166992188,182.6300048828125,9.90666675567627,19.7450008392334,183.22999572753906,10.0,392467600,81390600,70425000
2014-01-06,17.030672073364258,152.2017822265625,9.800000190734863,19.426071166992188,182.36000061035156,9.800000190734863,19.5285701751709,183.55999755859375,10.026666641235352,19.05714225769043,182.0800018310547,9.682666778564453,19.194643020629883,183.49000549316406,10.0,412610800,108028200,80416500
2014-01-07,16.908876419067383,153.1365203857422,9.957332611083984,19.28714370727539,183.47999572753906,9.957332611083984,19.498571395874023,183.7899932861328,10.026666641235352,19.211429595947266,182.9499969482422,9.683333396911621,19.440000534057617,183.08999633789062,9.841333389282227,317209200,86144200,75511500
2014-01-08,17.015960693359375,153.16989135742188,10.085332870483398,19.409286499023438,183.52000427246094,10.085332870483398,19.484285354614258,183.8300018310547,10.24666690826416,19.238929748535156,182.88999938964844,9.917332649230957,19.243213653564453,183.4499969482422,9.923333168029785,258529600,96582300,92448000
2014-01-09,16.798669815063477,153.2700958251953,9.835332870483398,19.161428451538086,183.63999938964844,9.835332870483398,19.53071403503418,184.1300048828125,10.228667259216309,19.11964225769043,182.8000030517578,9.789999961853027,19.5285701751709,184.11000061035156,10.166666984558105,279148800,90683400,80730000
2014-01-10,16.686567306518555,153.6874237060547,9.714667320251465,19.033571243286133,184.13999938964844,9.714667320251465,19.314285278320312,184.22000122070312,9.926667213439941,18.96821403503418,183.00999450683594,9.483332633972168,19.27964210510254,183.9499969482422,9.897333145141602,304976000,102026400,111691500
2014-01-13,16.773927688598633,151.64256286621094,9.28933334350586,19.133214950561523,181.69000244140625,9.28933334350586,19.375,184.17999267578125,9.800000190734863,18.924285888671875,181.33999633789062,9.187999725341797,18.925357818603516,183.6699981689453,9.718667030334473,378492800,149892000,94741500
2014-01-14,17.10769271850586,153.2951202392578,10.751333236694336,19.51392936706543,183.6699981689453,10.751333236694336,19.526071548461914,183.77000427246094,10.800000190734863,19.2021427154541,181.9499969482422,9.111332893371582,19.222143173217773,182.2899932861328,9.366666793823242,332561600,105016100,414105000
2014-01-15,17.451168060302734,154.1213836669922,10.942000389099121,19.90571403503418,184.66000366210938,10.942000389099121,20.007143020629883,184.94000244140625,11.482000350952148,19.7021427154541,183.7100067138672,10.80666732788086,19.768571853637695,184.10000610351562,11.229999542236328,391638800,98525800,306984000
2014-01-16,17.35379409790039,153.92112731933594,11.39799976348877,19.79464340209961,184.4199981689453,11.39799976348877,19.887500762939453,184.66000366210938,11.513333320617676,19.702856063842773,183.8300018310547,10.826666831970215,19.81785774230957,184.27999877929688,10.833333015441895,229278000,72290600,179391000
2014-01-17,16.928600311279297,153.2700958251953,11.333999633789062,19.309642791748047,183.63999938964844,11.333999633789062,19.716785430908203,184.4499969482422,11.546667098999023,19.282142639160156,183.32000732421875,11.196666717529297,19.695714950561523,184.10000610351562,11.345999717712402,426739600,107848700,138093000
2014-01-21,17.191614151000977,153.72076416015625,11.778667449951172,19.609643936157227,184.17999267578125,11.778667449951172,19.645357131958008,184.77000427246094,11.81933307647705,19.30071449279785,183.0500030517578,11.387332916259766,19.32107162475586,184.6999969482422,11.416000366210938,328526800,88621200,146020500
2014-01-22,17.26800537109375,153.82090759277344,11.904000282287598,19.696786880493164,184.3000030517578,11.904000282287598,19.903213500976562,184.57000732421875,12.021332740783691,19.56464385986328,183.91000366210938,11.650667190551758,19.675357818603516,184.49000549316406,11.854000091552734,379985200,61270900,105339000
2014-01-23,17.414222717285156,152.56063842773438,12.100000381469727,19.863571166992188,182.7899932861328,12.100000381469727,19.875,183.39999389648438,12.158666610717773,19.457500457763672,181.82000732421875,11.561332702636719,19.640714645385742,183.3699951171875,11.815333366394043,403239200,132496900,118011000
2014-01-24,17.09767723083496,149.3055877685547,11.640000343322754,19.502500534057617,178.88999938964844,11.640000343322754,19.843570709228516,181.66000366210938,12.031999588012695,19.45535659790039,178.8300018310547,11.5686674118042,19.78571319580078,181.60000610351562,11.856666564941406,429354800,208677100,114964500
2014-01-27,17.236379623413086,148.5711669921875,11.307999610900879,19.66071319580078,178.00999450683594,11.307999610900879,19.814285278320312,179.52000427246094,11.861332893371582,19.491071701049805,177.1199951171875,10.980667114257812,19.645357131958008,179.05999755859375,11.677332878112793,554878800,180843100,130746000
2014-01-28,15.858725547790527,149.45587158203125,11.892000198364258,18.08928680419922,179.07000732421875,11.892000198364258,18.39285659790039,179.3000030517578,11.932000160217285,17.93107032775879,178.1199951171875,11.399999618530273,18.170000076293945,178.13999938964844,11.433333396911621,1065523200,110463200,91401000
2014-01-29,15.678688049316406,148.02027893066406,11.682000160217285,17.883928298950195,177.35000610351562,11.682000160217285,18.120357513427734,178.5500030517578,11.939332962036133,17.807857513427734,176.8800048828125,11.541999816894531,17.998214721679688,177.5800018310547,11.686667442321777,502810000,216597300,89032500
2014-01-30,15.648319244384766,149.58938598632812,12.189332962036133,17.849285125732422,179.22999572753906,12.189332962036133,18.08928680419922,179.80999755859375,12.3186674118042,17.739286422729492,178.25999450683594,11.800666809082031,17.947856903076172,178.8300018310547,11.866666793823242,678501600,118938100,128475000
2014-01-31,15.673989295959473,148.7130584716797,12.093999862670898,17.878570556640625,178.17999267578125,12.093999862670898,17.911785125732422,179.2899932861328,12.399999618530273,17.626785278320312,176.9199981689453,11.900667190551758,17.684999465942383,177.00999450683594,11.923333168029785,464797200,194677900,97632000
2014-02-03,15.70311164855957,145.3662109375,11.807332992553711,17.911785125732422,174.1699981689453,11.807332992553711,18.133214950561523,178.3699951171875,12.325332641601562,17.832143783569336,173.8300018310547,11.677332878112793,17.95035743713379,177.97000122070312,12.192667007446289,401464000,254837100,101473500
2014-02-04,15.93042278289795,146.38442993164062,11.915332794189453,18.171070098876953,175.38999938964844,11.915332794189453,18.19499969482422,175.83999633789062,12.106666564941406,17.955713272094727,174.11000061035156,11.74666690826416,18.066070556640625,174.9499969482422,12.046667098999023,376681200,165012400,70294500
2014-02-05,16.049396514892578,146.2007598876953,11.628000259399414,18.306785583496094,175.1699981689453,11.628000259399414,18.402856826782227,175.55999755859375,12.03933334350586,18.08035659790039,173.7100067138672,11.290666580200195,18.091428756713867,174.77999877929688,11.886667251586914,328344800,164230500,109020000
2014-02-06,16.142948150634766,148.12884521484375,11.892000198364258,18.30392837524414,177.47999572753906,11.892000198364258,18.33928680419922,177.47999572753906,12.007332801818848,18.136070251464844,175.22000122070312,11.733332633972168,18.216428756713867,175.5800018310547,11.75333309173584,257765200,132877600,87624000
2014-02-07,16.36879539489746,149.9649658203125,12.435333251953125,18.559999465942383,179.67999267578125,12.435333251953125,18.676071166992188,179.8699951171875,12.442000389099121,18.47785758972168,177.72999572753906,11.973333358764648,18.62071418762207,178.30999755859375,12.067333221435547,370280400,170787200,133927500
2014-02-10,16.66204071044922,150.2404022216797,13.104000091552734,18.892499923706055,180.00999450683594,13.104000091552734,18.999643325805664,180.07000732421875,13.286666870117188,18.5,179.2100067138672,12.621333122253418,18.523571014404297,179.6999969482422,12.62266731262207,345559200,92218800,194560500
2014-02-11,16.881574630737305,151.8845672607422,13.107999801635742,19.141429901123047,181.97999572753906,13.107999801635742,19.20535659790039,182.44000244140625,13.479999542236328,18.91071319580078,180.0399932861328,12.846667289733887,18.95035743713379,180.16000366210938,13.264666557312012,282256800,117814100,160648500
2014-02-12,16.880313873291016,151.95970153808594,13.021332740783691,19.139999389648438,182.07000732421875,13.021332740783691,19.270000457763672,182.8300018310547,13.218000411987305,19.044286727905273,181.7100067138672,12.954667091369629,19.176786422729492,182.25,13.052000045776367,308100800,94717700,77605500
2014-02-13,17.148365020751953,152.74424743652344,13.308667182922363,19.44392967224121,183.00999450683594,13.308667182922363,19.45892906188965,183.1999969482422,13.514666557312012,19.078571319580078,180.8300018310547,12.883333206176758,19.094999313354492,180.83999633789062,12.88933277130127,307398000,100542200,120439500
2014-02-14,17.134506225585938,153.58721923828125,13.215332984924316,19.428213119506836,184.02000427246094,13.215332984924316,19.499286651611328,184.36000061035156,13.458666801452637,19.328929901123047,182.6699981689453,13.133333206176758,19.37392807006836,182.83999633789062,13.206666946411133,272924400,96498400,92370000
2014-02-18,17.1975040435791,153.7708740234375,13.579999923706055,19.499643325805664,184.24000549316406,13.579999923706055,19.68535614013672,184.49000549316406,13.733332633972168,19.48607063293457,183.64999389648438,13.423999786376953,19.5,184.17999267578125,13.682666778564453,260251600,80460900,139992000
2014-02-19,16.925981521606445,152.7526092529297,12.909333229064941,19.19178581237793,183.02000427246094,12.909333229064941,19.53178596496582,184.9499969482422,13.579999923706055,19.08392906188965,182.8699951171875,12.894000053405762,19.45535659790039,183.75999450683594,13.579999923706055,313768000,126524300,242535000
2014-02-20,16.73006820678711,153.65399169921875,13.998000144958496,18.969642639160156,184.10000610351562,13.998000144958496,19.178571701049805,184.52000427246094,14.347332954406738,18.89285659790039,182.60000610351562,13.751333236694336,19.035356521606445,183.27000427246094,14.333999633789062,305858000,104998100,270034500
2014-02-21,16.544235229492188,153.4787139892578,13.973333358764648,18.758928298950195,183.88999938964844,13.973333358764648,19.091785430908203,184.88999938964844,14.26533317565918,18.735713958740234,183.8000030517578,13.946000099182129,19.028213500976562,184.4499969482422,14.109333038330078,278784800,118116400,117282000
2014-02-24,16.616682052612305,154.33006286621094,14.510000228881836,18.8410701751709,184.91000366210938,14.510000228881836,18.92571449279785,186.14999389648438,14.557332992553711,18.65785789489746,184.1999969482422,13.887999534606934,18.683929443359375,184.27999877929688,13.917332649230957,288909600,114063900,124176000
2014-02-25,16.443756103515625,154.27159118652344,16.53333282470703,18.645000457763672,184.83999633789062,16.53333282470703,18.9132137298584,185.58999633789062,17.280000686645508,18.60714340209961,184.22999572753906,15.229999542236328,18.906429290771484,185.05999755859375,15.333333015441895,231952000,117085000,490225500
2014-02-26,16.295400619506836,154.27999877929688,16.866666793823242,18.47678565979004,184.85000610351562,16.866666793823242,18.75,185.60000610351562,17.666667938232422,18.41428565979004,184.3300018310547,16.5,18.70035743713379,185.11000061035156,17.238666534423828,276217200,98677200,369069000
2014-02-27,16.62045669555664,155.08949279785156,16.836000442504883,18.84535789489746,185.82000732421875,16.836000442504883,18.885000228881836,185.8699951171875,17.459999084472656,18.430356979370117,184.3699951171875,16.55533218383789,18.46928596496582,184.5800018310547,17.416667938232422,301882000,93880800,269187000
2014-02-28,16.57541847229004,155.48182678222656,16.320667266845703,18.794286727905273,186.2899932861328,16.320667266845703,19.02678680419922,187.14999389648438,16.845333099365234,18.64714241027832,185.0500030517578,16.170000076293945,18.895713806152344,185.7899932861328,16.643333435058594,371968800,150842000,218847000
2014-03-03,16.62329864501953,154.38839721679688,16.70400047302246,18.84857177734375,184.97999572753906,16.70400047302246,18.951786041259766,185.4499969482422,16.77666664123535,18.671785354614258,183.75,15.666000366210938,18.693571090698242,184.64999389648438,15.817333221435547,238781200,167748500,196339500
2014-03-04,16.7329044342041,156.55853271484375,16.98933219909668,18.972856521606445,187.5800018310547,16.98933219909668,19.022857666015625,187.97999572753906,17.333332061767578,18.848928451538086,186.75,16.85533332824707,18.96428680419922,186.7899932861328,17.23200035095215,259140000,167545900,131184000
2014-03-05,16.7681827545166,156.70037841796875,16.8439998626709,19.01285743713379,187.75,16.8439998626709,19.09821319580078,188.07000732421875,17.132667541503906,18.897499084472656,187.4499969482422,16.786666870117188,18.961429595947266,187.74000549316406,17.114667892456055,200062800,88376900,89035500
2014-03-06,16.717470169067383,157.0592498779297,16.862667083740234,18.95535659790039,188.17999267578125,16.862667083740234,19.087142944335938,188.61000061035156,17.166667938232422,18.860713958740234,187.77999877929688,16.6299991607666,19.028213500976562,188.2100067138672,16.94266700744629,185488800,82516500,110416500
2014-03-07,16.707714080810547,157.1260528564453,16.413999557495117,18.944286346435547,188.25999450683594,16.413999557495117,18.999286651611328,188.9600067138672,16.989999771118164,18.787500381469727,187.42999267578125,16.29400062561035,18.967500686645508,188.9600067138672,16.862667083740234,220729600,114513500,117184500
2014-03-10,16.72282600402832,157.0426025390625,15.922666549682617,18.961429595947266,188.16000366210938,15.922666549682617,19.047500610351562,188.22999572753906,16.200000762939453,18.869285583496094,187.0800018310547,15.737333297729492,18.8700008392334,187.97000122070312,16.18000030517578,178584000,74939200,115921500
2014-03-11,16.885669708251953,156.26637268066406,15.62733268737793,19.14607048034668,187.22999572753906,15.62733268737793,19.240713119506836,188.7100067138672,16.30666732788086,19.02107048034668,186.8000030517578,15.495332717895508,19.123214721679688,188.44000244140625,15.766667366027832,279224400,99009100,132151500
2014-03-12,16.902053833007812,156.30807495117188,16.099332809448242,19.164642333984375,187.27999877929688,16.099332809448242,19.191070556640625,187.35000610351562,16.5,19.0,185.89999389648438,15.407333374023438,19.089643478393555,186.32000732421875,15.433333396911621,199326400,104824400,146316000
2014-03-13,16.71432113647461,154.55540466308594,15.852666854858398,18.951786041259766,185.17999267578125,15.852666854858398,19.273571014404297,187.99000549316406,16.279333114624023,18.898571014404297,184.66000366210938,15.600000381469727,19.194286346435547,187.83999633789062,16.252666473388672,257742800,155014300,93544500
2014-03-14,16.52659797668457,154.1213836669922,15.39799976348877,18.738929748535156,184.66000366210938,15.39799976348877,18.960357666015625,185.8000030517578,15.795999526977539,18.678571701049805,184.44000244140625,15.221332550048828,18.885356903076172,184.85000610351562,15.685999870300293,237199200,153919600,124345500
2014-03-17,16.591169357299805,155.51524353027344,15.59866714477539,18.812143325805664,186.3300018310547,15.59866714477539,18.927499771118164,186.77000427246094,15.862000465393066,18.780357360839844,185.50999450683594,15.366666793823242,18.8464298248291,185.58999633789062,15.66333293914795,199544800,98359500,88689000
2014-03-18,16.737945556640625,156.62527465820312,16.002666473388672,18.97857093811035,187.66000366210938,16.002666473388672,18.99892807006836,187.91000366210938,16.100000381469727,18.757143020629883,186.50999450683594,15.668000221252441,18.782142639160156,186.7100067138672,15.796667098999023,209647200,101804600,93634500
2014-03-19,16.733535766601562,155.7906494140625,15.72266674041748,18.97357177734375,186.66000366210938,15.72266674041748,19.15142822265625,187.94000244140625,16.10333251953125,18.89285659790039,185.47000122070312,15.567333221435547,19.009286880493164,187.67999267578125,16.092666625976562,224756000,176267300,76069500
2014-03-20,16.652896881103516,156.70037841796875,15.660667419433594,18.882143020629883,187.75,15.660667419433594,19.023929595947266,187.88999938964844,15.949999809265137,18.83392906188965,185.9199981689453,15.557332992553711,18.92464256286621,186.25,15.744000434875488,208398400,117241000,57268500
2014-03-21,16.784255981445312,156.09259033203125,15.259332656860352,19.031070709228516,186.1999969482422,15.259332656860352,19.0625,189.02000427246094,15.74666690826416,18.797500610351562,186.02999877929688,15.166666984558105,18.997499465942383,187.7100067138672,15.73466682434082,374046400,163128000,123253500
2014-03-24,16.98331642150879,155.44708251953125,14.678000450134277,19.256786346435547,185.42999267578125,14.678000450134277,19.303571701049805,187.07000732421875,15.326666831970215,19.109285354614258,184.6199951171875,14.017999649047852,19.229286193847656,186.83999633789062,15.316666603088379,355700800,121411000,169932000
2014-03-25,17.166004180908203,156.18482971191406,14.696000099182129,19.46392822265625,186.30999755859375,14.696000099182129,19.491071701049805,186.94000244140625,15.136667251586914,19.27107048034668,185.27000427246094,14.526666641235352,19.33928680419922,186.3699951171875,14.942667007446289,282293200,103852000,117981000
2014-03-26,17.00189971923828,155.0614776611328,14.197333335876465,19.277856826782227,184.97000122070312,14.197333335876465,19.60714340209961,187.33999633789062,14.84000015258789,19.2450008392334,184.9199981689453,14.09000015258789,19.518571853637695,187.0399932861328,14.796667098999023,299768000,119843000,103609500
2014-03-27,16.92882537841797,154.73455810546875,13.821332931518555,19.19499969482422,184.5800018310547,13.821332931518555,19.33928680419922,185.33999633789062,14.239999771118164,19.11142921447754,183.89999389648438,13.533332824707031,19.286428451538086,184.75,14.157999992370605,222031600,142383000,142435500
2014-03-28,16.90992546081543,155.4973907470703,14.157999992370605,19.17357063293457,185.49000549316406,14.157999992370605,19.24785614013672,186.4199981689453,14.447999954223633,19.08035659790039,185.0,14.017999649047852,19.2257137298584,185.11000061035156,14.186667442321777,200564000,101642000,145272000
2014-03-31,16.90614891052246,156.77166748046875,13.896666526794434,19.169286727905273,187.00999450683594,13.896666526794434,19.31464385986328,187.3000030517578,14.449999809265137,19.140356063842773,185.52000427246094,13.759332656860352,19.258214950561523,186.6699981689453,14.433333396911621,168669200,99745000,125700000
2014-04-01,17.060802459716797,157.81114196777344,14.464667320251465,19.344642639160156,188.25,14.464667320251465,19.352500915527344,188.36000061035156,14.543999671936035,19.17035675048828,187.0,13.905332565307617,19.205713272094727,187.6199951171875,13.934666633605957,200760000,89193000,110571000
2014-04-02,17.089141845703125,158.33926391601562,15.352666854858398,19.376785278320312,188.8800048828125,15.352666854858398,19.40999984741211,189.1300048828125,15.392666816711426,19.295000076293945,188.13999938964844,14.536666870117188,19.37071418762207,188.49000549316406,14.666666984558105,180420800,78774000,161734500
2014-04-03,16.97071647644043,158.1296844482422,15.026666641235352,19.24250030517578,188.6300048828125,15.026666641235352,19.375,189.22000122070312,15.715332984924316,19.20142936706543,188.0500030517578,14.800000190734863,19.335357666015625,189.1699981689453,15.353333473205566,162344000,77435000,163855500
2014-04-04,16.751174926757812,156.26025390625,14.148667335510254,18.99357032775879,186.39999389648438,14.148667335510254,19.28571319580078,189.6999969482422,15.218000411987305,18.94928550720215,186.10000610351562,14.083333015441895,19.278928756713867,189.66000366210938,15.067333221435547,275251200,169381000,170184000
2014-04-07,16.488168716430664,154.53335571289062,13.834667205810547,18.695356369018555,184.33999633789062,13.834667205810547,18.96071434020996,186.25999450683594,14.41333293914795,18.63892936706543,183.9600067138672,13.567333221435547,18.85785675048828,185.9499969482422,13.720666885375977,289850400,140803000,147832500
2014-04-08,16.487220764160156,155.1704559326172,14.36400032043457,18.694286346435547,185.10000610351562,14.36400032043457,18.790000915527344,185.39999389648438,14.432666778564453,18.524999618530273,183.58999633789062,13.761333465576172,18.756786346435547,184.25999450683594,14.00333309173584,243888400,112660000,103339500
2014-04-09,16.70393180847168,156.83865356445312,14.461999893188477,18.940000534057617,187.08999633789062,14.461999893188477,18.94607162475586,187.14999389648438,14.563332557678223,18.643571853637695,185.05999755859375,14.059332847595215,18.665714263916016,185.60000610351562,14.450667381286621,206169600,100254000,77368500
2014-04-10,16.488479614257812,153.5441436767578,13.612667083740234,18.695714950561523,183.16000366210938,13.612667083740234,19.00857162475586,187.1699981689453,14.5,18.684642791748047,182.92999267578125,13.586000442504883,18.952856063842773,187.0800018310547,14.454667091369629,239652000,172959000,108172500
2014-04-11,16.366588592529297,152.16091918945312,13.585332870483398,18.5575008392334,181.50999450683594,13.585332870483398,18.672500610351562,183.4199981689453,13.800000190734863,18.46928596496582,181.30999755859375,13.239999771118164,18.53571319580078,182.13999938964844,13.37399959564209,271717600,167251000,136008000
2014-04-14,16.431785583496094,153.35971069335938,13.206000328063965,18.63142967224121,182.94000244140625,13.206000328063965,18.648571014404297,183.3699951171875,13.895999908447266,18.471786499023438,181.44000244140625,12.96066665649414,18.639286041259766,182.92999267578125,13.84000015258789,205674000,132382000,115545000
2014-04-15,16.31461524963379,154.41598510742188,12.927332878112793,18.498571395874023,184.1999969482422,12.927332878112793,18.6299991607666,184.3300018310547,13.28600025177002,18.26178550720215,181.50999450683594,12.288000106811523,18.581071853637695,183.32000732421875,13.272666931152344,266490000,157093000,204889500
2014-04-16,16.347692489624023,156.0338897705078,13.27400016784668,18.53607177734375,186.1300048828125,13.27400016784668,18.6103572845459,186.13999938964844,13.332667350769043,18.36214256286621,184.64999389648438,12.721332550048828,18.501785278320312,185.47000122070312,13.133333206176758,214765600,105197000,108033000
2014-04-17,16.534473419189453,156.2518768310547,13.208000183105469,18.74785614013672,186.38999938964844,13.208000183105469,18.84857177734375,186.91000366210938,13.486000061035156,18.542856216430664,185.55999755859375,12.938667297363281,18.571428298950195,185.8800048828125,13.307332992553711,284334400,105255000,88902000
2014-04-21,16.73070526123047,156.79673767089844,13.625332832336426,18.97035789489746,187.0399932861328,13.625332832336426,19.0049991607666,187.10000610351562,13.74666690826416,18.71285629272461,186.2100067138672,12.933333396911621,18.762142181396484,186.44000244140625,13.138667106628418,182548800,68329000,78873000
2014-04-22,16.74739646911621,157.5093231201172,14.576000213623047,18.989286422729492,187.88999938964844,14.576000213623047,18.993928909301758,188.39999389648438,14.621999740600586,18.803571701049805,187.1300048828125,13.667332649230957,18.868213653564453,187.22999572753906,13.757332801818848,202563200,85790000,147070500
2014-04-23,16.528488159179688,157.14051818847656,13.866000175476074,18.741071701049805,187.4499969482422,13.866000175476074,18.968929290771484,187.9199981689453,14.449333190917969,18.730356216430664,187.3000030517578,13.800000190734863,18.895000457763672,187.82000732421875,14.42199993133545,394940000,73869000,109434000
2014-04-24,17.883522033691406,157.45901489257812,13.857333183288574,20.27750015258789,187.8300018310547,13.857333183288574,20.35714340209961,188.38999938964844,14.186667442321777,20.026071548461914,186.92999267578125,13.546667098999023,20.293214797973633,188.3699951171875,14.053999900817871,759911600,88170000,82428000
2014-04-25,18.014869689941406,156.1680145263672,13.323332786560059,20.426429748535156,186.2899932861328,13.323332786560059,20.428213119506836,187.3300018310547,13.779999732971191,20.141429901123047,185.8699951171875,13.176667213439941,20.161785125732422,187.22000122070312,13.466667175292969,390275200,100380000,104950500
2014-04-28,18.712549209594727,156.6626434326172,13.234000205993652,21.217500686645508,186.8800048828125,13.234000205993652,21.27678680419922,187.69000244140625,13.586000442504883,20.448213577270508,184.9600067138672,12.699999809265137,20.457143783569336,187.0500030517578,13.333333015441895,669485600,135121000,105630000
2014-04-29,18.6571102142334,157.3919677734375,13.79466724395752,21.15464210510254,187.75,13.79466724395752,21.28499984741211,188.0399932861328,13.8100004196167,21.05392837524414,187.0800018310547,13.035332679748535,21.204999923706055,187.47999572753906,13.21399974822998,337377600,84098000,86686500
2014-04-30,18.586549758911133,157.86135864257812,13.859333038330078,21.074642181396484,188.30999755859375,13.859333038330078,21.408214569091797,188.5,13.87733268737793,21.064285278320312,187.17999267578125,13.41866683959961,21.165714263916016,187.44000244140625,13.573332786560059,456640800,101508000,66609000
2014-05-01,18.63033676147461,157.87818908691406,13.84866714477539,21.124286651611328,188.3300018310547,13.84866714477539,21.242856979370117,188.83999633789062,14.267999649047852,20.941429138183594,187.72999572753906,13.712667465209961,21.14285659790039,188.22000122070312,13.805333137512207,244048000,93019000,81598500
2014-05-02,18.664979934692383,157.65185546875,14.060667037963867,21.163570404052734,188.05999755859375,14.060667037963867,21.2214298248291,189.13999938964844,14.090666770935059,21.061071395874023,187.77999877929688,13.767999649047852,21.155000686645508,188.30999755859375,13.90666675567627,191514400,98122000,61302000
2014-05-05,18.92893409729004,157.9536590576172,14.440667152404785,21.46285629272461,188.4199981689453,14.440667152404785,21.46428680419922,188.5500030517578,14.512666702270508,21.071428298950195,186.6199951171875,13.90133285522461,21.07642936706543,187.13999938964844,13.965332984924316,287067200,75883000,77205000
2014-05-06,18.722633361816406,156.57879638671875,13.8186674118042,21.22892951965332,186.77999877929688,13.8186674118042,21.586071014404297,188.1300048828125,14.577333450317383,21.22892951965332,186.74000549316406,13.789999961853027,21.492856979370117,188.0,14.4399995803833,374564400,85454000,84550500
2014-05-07,18.6571102142334,157.50099182128906,13.423333168029785,21.15464210510254,187.8800048828125,13.423333168029785,21.331785202026367,187.97000122070312,14.013333320617676,20.9903564453125,186.00999450683594,13.149999618530273,21.258928298950195,187.41000366210938,13.97599983215332,282864400,106500000,152689500
2014-05-08,18.62385368347168,157.33323669433594,11.906000137329102,20.999643325805664,187.67999267578125,11.906000137329102,21.22892951965332,189.0500030517578,12.960000038146973,20.94285774230957,187.0800018310547,11.866666793823242,21.008928298950195,187.7100067138672,12.133333206176758,230297200,93618000,300849000
2014-05-09,18.54625701904297,157.56800842285156,12.150667190551758,20.91214370727539,187.9600067138672,12.150667190551758,20.9375,188.0399932861328,12.226667404174805,20.726070404052734,186.8300018310547,11.814666748046875,20.876428604125977,187.7100067138672,11.990667343139648,291597600,83679000,127428000
